sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas rapida	0	0	0	1	0	0	0	0	1	0	3	0	2	0	0	0	0	1
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas sp. HFCC 900	0	0	15	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Eocercomonas;Eocercomonas echina	0	0	3	0	0	0	0	1	0	1	3	1	1	3	2	0	1	3
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Eocercomonas;Eocercomonas exploratorii	3	0	2	0	0	0	0	0	0	7	11	2	0	7	2	14	4	5
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Eocercomonas;Eocercomonas perecta	0	0	2	0	0	0	0	0	4	1	0	1	3	0	0	4	0	3
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Eocercomonas;Eocercomonas tribula	0	0	21	1	26	2	6	6	8	0	0	0	0	0	0	3	0	0
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Paracercomonas;Paracercomonas sp. 16-11.4_NZ	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Paracercomonas;Paracercomonas sp. 9-NZ	0	0	0	0	0	0	0	0	0	0	0	0	16	1	1	1	1	3
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Heteromitidae;Heteromita;Heteromita globosa	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Heteromitidae;Heteromita;Heteromita sp. HFCC 924	0	14	13	0	6	0	7	1	11	0	0	0	0	0	0	5	0	0
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Heteromitidae;Heteromita;Heteromita sp. PRA-74	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Heteromitidae;NA;Rigidomastix-like sp. (SA)	8	0	0	0	0	0	0	0	0	11	5	0	43	3	2	3	5	14
Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Heteromitidae;NA;soil flagellate AND24	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Acanthoecidae;Acanthoeca;Acanthoeca spectabilis	0	7	45	8	14	0	0	0	5	0	4	0	0	0	0	0	0	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Acanthoecidae;Acanthoeca;Acanthoeca sp. SIOpierAcanth1	0	9	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Choanoeca;Choanoeca perplexa	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Hartaetosiga;Hartaetosiga gracilis	3	0	1	0	0	0	0	0	4	0	0	0	0	6	0	15	3	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Monosiga;Monosiga brevicollis	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Salpingoeca;Salpingoeca fusiformis	0	1	6	1	12	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Salpingoeca;Salpingoeca kvevrii	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Salpingoeca;Salpingoeca macrocollata	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	2	0	0
Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Sphaeroeca;Sphaeroeca volvox	8	0	0	0	0	0	0	0	3	9	1	0	0	3	0	10	4	3
Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas;Cryothecomonas sp. APCC MC5-1Cryo	0	0	11	1	0	0	2	0	0	0	0	0	2	0	0	7	1	18
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Echinamoebidae;Filamoeba;	0	1	14	3	0	1	3	3	4	0	3	0	0	3	0	4	0	0
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Euglyphidae;Euglypha;Euglypha penardi	0	1	36	0	0	0	0	0	4	0	0	0	0	0	0	6	0	0
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Euglyphidae;Euglypha;Euglypha rotunda	19	0	1	0	0	0	0	0	3	42	24	9	5	24	4	173	11	12
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Euglyphidae;Tracheleuglypha;Tracheleuglypha dentata	10	0	0	0	13	0	0	0	0	0	3	4	0	11	4	0	0	0
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Paulinellidae;Paulinella;Paulinella chromatophora	0	4	122	29	219	20	5	56	17	2	4	0	1	101	0	2	0	1
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Sphenoderiidae;Sphenoderia;Sphenoderia pseudominuta	20	0	0	0	0	1	11	1	2	37	11	18	19	18	10	43	20	24
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Sphenoderiidae;Trachelocorythion;Trachelocorythion pulchellum	12	1	0	0	0	4	0	1	2	8	12	7	2	6	1	4	3	15
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Trinematidae;Trinema;Trinema enchelys	44	57	18	20	12	9	17	16	72	140	50	32	24	53	26	131	10	50
Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Trinematidae;Trinema;Trinema lineare	7	0	5	0	0	0	0	14	0	10	1	13	9	4	1	27	2	6
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa;Allapsa vibrans	1	15	220	51	31	10	68	82	218	0	1	0	0	0	0	0	0	1
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion;Allantion sp. CCAP 1906/1	5	11	13	2	0	3	0	2	14	8	8	6	43	17	5	40	4	33
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Sandona;Sandona mutans	0	0	3	0	0	0	0	1	1	7	2	0	3	1	1	5	0	2
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha;Bodomorpha minima	0	7	38	5	22	1	8	2	54	0	2	0	1	0	0	1	0	0
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha;Bodomorpha sp. HFCC56	0	3	2	2	6	0	0	0	0	1	1	0	0	0	0	0	0	9
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha;Bodomorpha sp. HFCC 926	0	0	0	0	0	0	0	2	7	1	0	1	6	0	0	0	0	0
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha;Bodomorpha sp. HFCC 927	0	1	4	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha;Bodomorpha sp. Panama105	0	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha;Bodomorpha sp. Panama115	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Heterophryidae;Chlamydaster;Chlamydaster sterni	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5
Eukaryota;Protozoa;Amoebozoa;NA;Leptomyxida;Leptomyxidae;Leptomyxa;Leptomyxa reticulata	13	0	0	0	0	0	0	0	0	24	21	2	7	14	11	98	12	29
Eukaryota;Protozoa;Amoebozoa;NA;Longamoebia;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	0	0	0	0	0	0	0	2	0	0	1	1	8	0	2	0	0	1
Eukaryota;Protozoa;Amoebozoa;NA;Longamoebia;NA;Mayorella;Mayorella gemmifera	0	0	85	5	25	3	7	11	58	0	0	0	0	0	1	0	1	3
Eukaryota;Protozoa;Amoebozoa;NA;Longamoebia;NA;Mayorella;Mayorella sp. JJP-2003	0	0	2	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0
Eukaryota;Protozoa;Amoebozoa;NA;Longamoebia;NA;Paradermamoeba;Paradermamoeba levis	1	0	2	2	0	0	0	1	1	0	0	0	0	0	1	0	0	2
Eukaryota;Protozoa;Amoebozoa;NA;Longamoebia;Thecamoebida;Stenamoeba;Stenamoeba limacina	1	0	1	0	2	1	0	0	0	1	0	2	1	0	0	0	0	2
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Acanthocystidae;Pterocystis;Pterocystis sp. JJP-2003	0	0	1	0	0	0	0	0	5	0	0	0	4	5	0	4	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Apusomonadidae;Amastigomonas;Amastigomonas mutabilis	1	0	0	0	0	0	0	0	0	5	1	0	0	4	0	0	0	5
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Apusomonadidae;Apusomonas;Apusomonas proboscidea	0	0	0	0	1	0	0	0	13	1	1	0	1	1	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Colpodellidae;Colpodella;Colpodella edax	0	0	2	3	1	0	1	2	8	5	1	0	2	0	0	3	0	2
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Echinamoebidae;Echinamoeba;Echinamoeba exundans	1	0	3	2	0	0	0	0	0	3	1	0	2	1	0	3	1	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Oikomonadaceae;Oikomonas;Oikomonas sp. SA-2.1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Pseudodifflugiidae;Pseudodifflugia;Pseudodifflugia cf. gracilis	3	0	0	0	11	1	2	3	2	2	4	1	7	0	6	28	4	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Spongomonadidae;Spongomonas;Spongomonas minima	8	0	2	1	0	0	0	0	0	11	15	6	17	15	8	24	8	30
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Platyamoeba;Platyamoeba sp. strain DB282	0	10	3	1	0	0	2	2	4	0	0	0	1	0	0	0	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Vannella;Vannella sp. ISCRH	0	31	21	13	11	6	4	10	33	0	0	0	1	0	0	1	0	2
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Nucleariidae;Nuclearia;	5	1	0	0	0	0	0	0	1	5	6	8	5	1	0	3	2	17
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Olpidiaceae;Olpidium;Olpidium bornovanus	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Olpidiaceae;Olpidium;Olpidium brassicae	0	2	17	1	0	1	5	15	40	0	1	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Paramoebidae;Korotnevella;	0	0	25	0	0	0	0	0	0	2	0	0	1	0	1	2	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Paramoebidae;Korotnevella;Korotnevella pelagolacustris	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
Eukaryota;Chromista;Miozoa;NA;Perkinsida;Perkinsidae;Parvilucifera;Parvilucifera prorocentri	5	0	6	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0
Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;Cavosteliaceae;NA;Cavosteliaceae sp. M71	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	1	13
Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;Protosteliaceae;Nematostelium;Nematostelium ovatum	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0
Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;Protosteliaceae;Schizoplasmodiopsis;Schizoplasmodiopsis pseudoendospora	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;Protosteliaceae;Schizoplasmodium;Schizoplasmodium cavostelioides	17	0	0	0	1	0	0	0	0	41	6	19	3	49	3	32	2	9
Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;Protosteliaceae;Schoutedamoeba;Schoutedamoeba minuta	0	0	0	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0
Eukaryota;Protozoa;Sulcozoa;NA;Rigifilida;NA;Micronuclearia;Micronuclearia podoventralis	0	33	55	17	15	13	8	43	40	0	0	0	1	0	0	0	1	1
Eukaryota;Chromista;Ciliophora;Nassophorea;Microthoracida;Microthoracidae;Leptopharynx;	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	1	0	0
Eukaryota;Chromista;Ciliophora;Nassophorea;Microthoracida;Microthoracidae;Leptopharynx;Leptopharynx bromelicola	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Nassophorea;Microthoracida;Microthoracidae;Leptopharynx;Leptopharynx costatus	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	5	0	2
Eukaryota;Chromista;Ciliophora;Nassophorea;Microthoracida;Microthoracidae;NA;	0	0	0	0	0	0	6	0	4	5	0	0	0	7	1	3	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Nassophorea sp. bTTo1	0	0	5	0	0	0	0	2	0	3	0	0	2	0	0	0	0	3
Eukaryota;Chromista;Ciliophora;Nassophorea;Nassulida;Furgasoniidae;Parafurgasonia;Parafurgasonia sp. s-011	0	0	0	0	1	1	0	5	2	0	0	0	4	0	1	1	0	4
Eukaryota;Chromista;Ciliophora;Nassophorea;Nassulida;NA;;	0	0	1	0	0	0	0	2	1	0	0	0	2	0	0	0	0	1
Eukaryota;Protozoa;Amoebozoa;NA;Stemonitida;Stemonitidae;Lamproderma;Lamproderma sp. SAPA:100012	0	0	0	0	0	0	4	1	0	14	17	6	31	16	4	0	2	17
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Allas;Allas sp. JJP-2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula;Esquamula lacrimiformis	3	0	10	3	5	2	9	22	51	3	3	0	13	2	1	14	0	6
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Scutellomonas;Scutellomonas patella	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Peregrinia;Peregrinia clavideferens	4	4	10	2	1	0	2	1	17	27	4	2	14	7	18	27	32	4
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Thaumatomonas;Thaumatomonas sp. 6 JMS-2012	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
Eukaryota;Chromista;Cercozoa;NA;Vampyrellida;Leptophryidae;NA;Leptophryidae sp. BAra1	0	8	7	9	0	0	12	4	172	1	0	0	0	0	0	0	2	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Vannella;	0	0	0	0	1	0	0	0	0	2	3	0	6	0	0	1	0	2
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Astomatida;NA;;	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;NA;;	0	0	2	0	0	0	0	1	4	0	0	0	0	0	0	0	3	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;NA;Ophryoglena;Ophryoglena catenula	0	0	0	0	0	0	0	3	0	0	0	0	0	23	11	0	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	1	0	7
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Peniculida;Lembadionidae;Lembadion;	0	1	4	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Philasterida;Loxocephalidae;Dexiotricha;Dexiotricha cf. granulosa	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Philasterida;Loxocephalidae;NA;	0	0	0	0	0	0	0	0	12	1	1	0	2	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Philasterida;NA;;	4	0	0	0	0	0	0	0	0	6	0	1	6	3	2	11	0	2
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Philasterida;Philasteridae;Miamiensis;Miamiensis avidus	0	0	1	0	0	0	0	0	1	0	1	1	2	0	1	0	0	6
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Philasterida;Philasteridae;NA;	0	2	5	0	0	0	0	8	12	0	0	0	0	2	0	1	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Philasterida;Uronematidae;Homalogastra;Homalogastra setosa	5	0	0	0	0	0	1	2	0	6	0	1	0	1	1	23	3	7
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Pleuronematida;Cyclidiidae;Cyclidium;Cyclidium porcatum	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Pleuronematida;Cyclidiidae;NA;	0	1	0	1	3	3	1	6	7	1	0	0	0	0	0	0	0	2
Eukaryota;Chromista;Pseudofungi;Oomycetes;Myzocytiopsidales;Myzocytiopsidaceae;Myzocytiopsis;Myzocytiopsis humicola	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Haptoglossa;	5	0	0	0	0	0	0	0	0	0	2	1	17	0	2	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;	6	0	0	0	0	0	0	0	0	27	2	2	29	0	2	1	6	77
Eukaryota;Chromista;Pseudofungi;Oomycetes;Peronosporales;NA;;	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Eukaryota;Chromista;Pseudofungi;Oomycetes;Pythiales;Pythiaceae;NA;	0	0	2	12	1	0	0	9	14	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Pseudofungi;Oomycetes;Pythiales;Pythiaceae;Pythium;	1	0	0	0	0	0	0	0	0	3	6	1	12	2	0	19	0	40
Eukaryota;Chromista;Pseudofungi;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium monospermum	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chromista;Pseudofungi;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium rostratifingens	0	15	8	10	3	0	1	0	18	0	0	0	9	0	0	0	0	0
Eukaryota;Chromista;Pseudofungi;Oomycetes;Pythiales;Pythiaceae;Pythium;Pythium rostratum	0	0	0	0	0	0	0	1	3	0	0	0	113	0	0	0	0	4
Eukaryota;Chromista;Pseudofungi;Oomycetes;Saprolegniales;Saprolegniaceae;Aphanomyces;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
Eukaryota;Chromista;Pseudofungi;Oomycetes;Saprolegniales;Saprolegniaceae;Aplanopsis;Aplanopsis terrestris	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Pseudofungi;Oomycetes;Saprolegniales;Saprolegniaceae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota;Chromista;Pseudofungi;Oomycetes;Saprolegniales;Saprolegniaceae;Pythiopsis;Pythiopsis cymosa	0	0	0	0	0	0	0	22	0	2	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Phyllopharyngea;Chlamydodontida;Chilodonellidae;NA;	1	0	0	0	0	0	0	0	0	4	1	0	62	1	1	1	0	49
Eukaryota;Chromista;Ciliophora;Phyllopharyngea;Chlamydodontida;Chilodonellidae;Phascolodon;Phascolodon vorticella	0	0	0	1	0	3	0	0	0	0	27	1	1	1	0	0	0	144
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;	0	2	7	2	4	0	0	0	14	3	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Suigetsumonas;Suigetsumonas clinomigrationis	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0
Eukaryota;Chromista;Ciliophora;Prostomatea;Prorodontida;Colepidae;NA;	0	0	1	0	0	0	0	0	2	4	4	2	0	0	0	6	1	13
Eukaryota;Chromista;Ciliophora;Prostomatea;Prorodontida;Colepidae;Tiarina;Tiarina sp.	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1
Eukaryota;Chromista;Ciliophora;Prostomatea;Prorodontida;Prorodontidae;Prorodon;	1	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	3
Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;NA;;	1	0	0	0	0	0	0	0	4	12	0	10	0	1	2	11	0	3
Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;Protosteliaceae;NA;	0	4	0	0	1	0	0	1	14	0	1	0	0	0	0	4	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Bistichella;Bistichella variabilis	0	0	6	4	10	7	6	0	3	3	0	0	15	0	0	7	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Stichotrichia sp. St20	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Gonostomatidae;Gonostomum;	6	0	0	1	0	1	0	0	12	0	0	6	10	34	17	14	0	20
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Gonostomatidae;Gonostomum;Gonostomum sp. MD-2012	3	109	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	173
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Gonostomatidae;Gonostomum;Gonostomum strenuum	0	2	86	7	94	7	18	24	50	2	0	0	80	0	15	15	12	0
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Halteriidae;Halteria;Halteria sp. bBoG1	3	2	0	2	17	30	45	28	0	0	0	0	0	0	0	0	0	2
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;NA;;	6	44	1	0	0	1	69	0	45	12	58	11	56	69	0	68	5	9
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;NA;	0	1	1	1	0	0	0	3	3	18	222	13	1150	16	3	11	0	129
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Oxytricha;	0	20	22	13	2	6	7	43	32	0	14	0	13	0	0	0	0	8
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Rigidohymena;Rigidohymena candens	0	53	43	3	0	12	0	4	15	0	9	0	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Rigidohymena;Rigidohymena inquieta	0	0	0	0	0	0	0	0	0	0	34	4	0	0	0	1	0	0
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Sterkiella;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Urosomoida;Urosomoida agilis	0	3	0	0	0	8	0	0	0	0	0	0	18	0	0	29	0	2
Eukaryota;Chromista;Ciliophora;Spirotrichea;Stichotrichida;NA;;	0	0	20	0	0	0	7	4	0	0	0	0	46	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Anteholosticha;	2	0	0	0	0	0	0	0	0	2	3	1	6	1	0	2	0	3
Eukaryota;Chromista;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Anteholosticha;Anteholosticha monilata	0	16	2	0	0	0	1	0	6	0	0	0	0	0	0	25	0	0
Eukaryota;Chromista;Ciliophora;Spirotrichea;Urostylida;Holostichidae;NA;	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0
Eukaryota;Chromista;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Neourostylopsis;	0	0	1	2	0	0	0	0	5	2	0	0	13	4	3	1	0	1
Eukaryota;Chromista;Ciliophora;Spirotrichea;Urostylida;NA;;	10	0	0	1	0	0	1	7	12	87	14	9	420	53	30	61	12	193
Eukaryota;Chromista;Ciliophora;Spirotrichea;Urostylida;Urostylidae;NA;	0	32	32	27	24	38	45	35	225	1	0	0	6	0	2	0	0	0
Eukaryota;Chromista;NA;NA;Telonemida;NA;Telonema;Telonema subtile	0	17	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	1
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;;	2	0	0	0	0	0	0	1	12	12	18	2	17	11	6	20	6	50
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;NA;	0	34	78	0	40	1	5	9	53	2	3	0	0	0	0	0	0	0
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Protaspis;	1	0	0	0	1	0	0	0	0	0	2	2	5	3	0	3	1	6
Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Thaumatomonas;	9	1	1	0	7	0	0	0	15	11	4	3	3	0	3	0	3	5
Eukaryota;Chromista;Cercozoa;NA;Vampyrellida;Leptophryidae;NA;	7	0	4	4	0	2	0	6	17	4	5	0	8	6	5	14	2	22
Eukaryota;Chromista;Cercozoa;NA;Vampyrellida;Leptophryidae;Platyreta;Platyreta germanica	0	7	79	1	12	3	2	10	72	0	0	0	0	0	0	0	0	0
Eukaryota;Animalia;Nematoda;Enoplea;Dorylaimida;NA;;	0	0	2	0	0	0	0	0	2	0	68	19	11	23	35	0	0	10
Eukaryota;Animalia;Nematoda;Enoplea;Dorylaimida;Nordiidae;Enchodelus;Enchodelus veletensis	0	0	1	0	4	0	0	12	5	12	0	0	0	0	0	0	0	0
Eukaryota;Animalia;Nematoda;Enoplea;Dorylaimida;Nordiidae;NA;	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0
Eukaryota;Animalia;Nematoda;Enoplea;Dorylaimida;Qudsianematidae;NA;	0	0	103	2	1	0	0	0	51	0	0	0	0	0	0	0	0	0
